Dependency=Custom State	Dependency=Geometry Building Type RECS	Dependency=HVAC Heating Type	Dependency=HVAC Secondary Heating Fuel	Dependency=Vintage	Option=Ducted Heating	Option=Non-Ducted Heating	Option=None	source_count	source_weight	sampling_probability
AK	Single-Family Detached	Non-Ducted Heat Pump	Propane	1950s	0.0833333	0.916667	0	12	0	1.14654e-08
AK	Single-Family Detached	Non-Ducted Heat Pump	Propane	1960s	0	1	0	16	0	5.03492e-09
AK	Single-Family Detached	Non-Ducted Heat Pump	Propane	1970s	0.0307692	0.969231	0	65	0	1.38612e-08
AK	Single-Family Detached	Non-Ducted Heat Pump	Propane	1980s	0.15	0.85	0	80	2	4.08681e-08
AK	Single-Family Detached	Non-Ducted Heat Pump	Propane	1990s	0.0377358	0.962264	0	53	1	4.6849e-08
AK	Single-Family Detached	Non-Ducted Heat Pump	Propane	2000s	0.0555556	0.944444	0	54	2	1.05726e-07
AK	Single-Family Detached	Non-Ducted Heat Pump	Propane	2010s	0.0232558	0.976744	0	43	8	1.01909e-07
AK	Single-Family Detached	Non-Ducted Heat Pump	Propane	<1940	0.0909091	0.909091	0	22	0	2.63282e-09
AK	Single-Family Detached	Non-Ducted Heat Pump	Wood	1940s	0	1	0	74	5	4.88249e-08
AK	Single-Family Detached	Non-Ducted Heat Pump	Wood	1950s	0	1	0	10	10	1.03105e-07
AK	Single-Family Detached	Non-Ducted Heat Pump	Wood	1960s	0.0053286	0.994671	0	563	4	1.07208e-07
AK	Single-Family Detached	Non-Ducted Heat Pump	Wood	1970s	0.00266525	0.997335	0	1876	8	1.8085e-07
AK	Single-Family Detached	Non-Ducted Heat Pump	Wood	1980s	0	1	0	26	26	4.78987e-07
AK	Single-Family Detached	Non-Ducted Heat Pump	Wood	1990s	0.00133333	0.998667	0	750	6	2.61559e-07
AK	Single-Family Detached	Non-Ducted Heat Pump	Wood	2000s	0	1	0	620	4	2.9441e-07
AK	Single-Family Detached	Non-Ducted Heat Pump	Wood	2010s	0	1	0	31	31	1.76634e-07
AK	Single-Family Detached	Non-Ducted Heat Pump	Wood	<1940	0.0027933	0.997207	0	358	9	6.14781e-08
AK	Mobile Home	Non-Ducted Heating	Electricity	1940s	0	0	1	0	0	0
AK	Mobile Home	Non-Ducted Heating	Electricity	1950s	0	0	1	0	0	0
AK	Mobile Home	Non-Ducted Heating	Electricity	1960s	0	0	1	0	0	0
AK	Mobile Home	Non-Ducted Heating	Electricity	1970s	0	0	1	0	0	0
AK	Mobile Home	Non-Ducted Heating	Electricity	1980s	0	0	1	0	0	0
AK	Mobile Home	Non-Ducted Heating	Electricity	1990s	0	0	1	0	0	0
AK	Mobile Home	Non-Ducted Heating	Electricity	2000s	0	0	1	0	0	0
AK	Mobile Home	Non-Ducted Heating	Electricity	2010s	0	0	1	0	0	0
AK	Mobile Home	Non-Ducted Heating	Electricity	<1940	0	0	1	0	0	0
AK	Mobile Home	Non-Ducted Heating	Fuel Oil	1940s	0.51875	0.48125	0	160	0	2.70797e-08
AK	Mobile Home	Non-Ducted Heating	Fuel Oil	1950s	0.51875	0.48125	0	160	5	1.43118e-07
AK	Mobile Home	Non-Ducted Heating	Fuel Oil	1960s	0.5	0.5	0	24	24	3.95024e-07
AK	Mobile Home	Non-Ducted Heating	Fuel Oil	1970s	0.630137	0.369863	0	73	73	1.19371e-06
AK	Mobile Home	Non-Ducted Heating	Fuel Oil	1980s	0.5	0.5	0	20	20	4.71384e-07
AK	Mobile Home	Non-Ducted Heating	Fuel Oil	1990s	0.51875	0.48125	0	160	4	1.39971e-07
AK	Mobile Home	Non-Ducted Heating	Fuel Oil	2000s	0.51875	0.48125	0	160	2	9.35776e-08
AK	Mobile Home	Non-Ducted Heating	Fuel Oil	2010s	0.51875	0.48125	0	160	0	6.50078e-08
AK	Mobile Home	Non-Ducted Heating	Fuel Oil	<1940	0.51875	0.48125	0	160	9	2.62728e-08
AK	Mobile Home	Non-Ducted Heating	Natural Gas	1940s	0.933333	0.0666667	0	15	0	6.04808e-10
AK	Mobile Home	Non-Ducted Heating	Natural Gas	1950s	0.933333	0.0666667	0	15	1	1.8876e-08
AK	Mobile Home	Non-Ducted Heating	Natural Gas	1960s	0.933333	0.0666667	0	15	2	7.44276e-09
AK	Mobile Home	Non-Ducted Heating	Natural Gas	1970s	0.933333	0.0666667	0	15	7	7.89587e-08
AK	Mobile Home	Non-Ducted Heating	Natural Gas	1980s	0.933333	0.0666667	0	15	4	2.90616e-08
AK	Mobile Home	Non-Ducted Heating	Natural Gas	1990s	0.933333	0.0666667	0	15	0	8.47704e-09
AK	Mobile Home	Non-Ducted Heating	Natural Gas	2000s	0.933333	0.0666667	0	15	1	4.68841e-09
AK	Mobile Home	Non-Ducted Heating	Natural Gas	2010s	0.933333	0.0666667	0	15	0	7.42615e-09
AK	Mobile Home	Non-Ducted Heating	Natural Gas	<1940	0.933333	0.0666667	0	15	0	3.05968e-09
AK	Mobile Home	Non-Ducted Heating	None	1940s	0	0	1	2393	1	2.48343e-07
AK	Mobile Home	Non-Ducted Heating	None	1950s	0	0	1	17	17	1.21771e-06
AK	Mobile Home	Non-Ducted Heating	None	1960s	0	0	1	77	77	2.70805e-06
AK	Mobile Home	Non-Ducted Heating	None	1970s	0	0	1	213	213	1.02884e-05
AK	Mobile Home	Non-Ducted Heating	None	1980s	0	0	1	71	71	3.92853e-06
AK	Mobile Home	Non-Ducted Heating	None	1990s	0	0	1	11	11	9.29163e-07
AK	Mobile Home	Non-Ducted Heating	None	2000s	0	0	1	26	7	7.6049e-07
AK	Mobile Home	Non-Ducted Heating	None	2010s	0	0	1	2393	1	6.20515e-07
AK	Mobile Home	Non-Ducted Heating	None	<1940	0	0	1	29	29	1.95314e-07
AK	Mobile Home	Non-Ducted Heating	Other Fuel	1940s	0	1	0	2	0	5.02216e-10
AK	Mobile Home	Non-Ducted Heating	Other Fuel	1950s	0	1	0	2	0	5.78132e-10
AK	Mobile Home	Non-Ducted Heating	Other Fuel	1960s	0	1	0	2	0	2.28896e-09
AK	Mobile Home	Non-Ducted Heating	Other Fuel	1970s	0	1	0	2	0	1.22894e-08
AK	Mobile Home	Non-Ducted Heating	Other Fuel	1980s	0	1	0	2	0	5.14525e-09
AK	Mobile Home	Non-Ducted Heating	Other Fuel	1990s	0	1	0	2	0	9.5583e-10
AK	Mobile Home	Non-Ducted Heating	Other Fuel	2000s	0	1	0	2	0	9.97226e-10
AK	Mobile Home	Non-Ducted Heating	Other Fuel	2010s	0	1	0	2	0	6.22186e-10
AK	Mobile Home	Non-Ducted Heating	Other Fuel	<1940	0	1	0	2	0	8.61198e-11
AK	Mobile Home	Non-Ducted Heating	Propane	1940s	0.642857	0.357143	0	14	0	1.64309e-09
AK	Mobile Home	Non-Ducted Heating	Propane	1950s	0.642857	0.357143	0	14	0	1.42128e-08
AK	Mobile Home	Non-Ducted Heating	Propane	1960s	0.642857	0.357143	0	14	0	2.83781e-10
AK	Mobile Home	Non-Ducted Heating	Propane	1970s	0.642857	0.357143	0	14	7	1.08213e-07
AK	Mobile Home	Non-Ducted Heating	Propane	1980s	0.642857	0.357143	0	14	3	4.60061e-08
AK	Mobile Home	Non-Ducted Heating	Propane	1990s	0.642857	0.357143	0	14	0	9.29646e-09
AK	Mobile Home	Non-Ducted Heating	Propane	2000s	0.642857	0.357143	0	14	0	6.3084e-09
AK	Mobile Home	Non-Ducted Heating	Propane	2010s	0.642857	0.357143	0	14	0	7.32257e-09
AK	Mobile Home	Non-Ducted Heating	Propane	<1940	0.642857	0.357143	0	14	1	2.72374e-09
AK	Mobile Home	Non-Ducted Heating	Wood	1940s	0	1	0	171	0	4.2117e-08
AK	Mobile Home	Non-Ducted Heating	Wood	1950s	0	1	0	171	0	2.17434e-07
AK	Mobile Home	Non-Ducted Heating	Wood	1960s	0	1	0	10	10	5.30812e-07
AK	Mobile Home	Non-Ducted Heating	Wood	1970s	0	1	0	31	31	1.92053e-06
AK	Mobile Home	Non-Ducted Heating	Wood	1980s	0	1	0	15	15	7.31465e-07
AK	Mobile Home	Non-Ducted Heating	Wood	1990s	0	1	0	171	1	1.91456e-07
AK	Mobile Home	Non-Ducted Heating	Wood	2000s	0	1	0	171	0	1.39512e-07
AK	Mobile Home	Non-Ducted Heating	Wood	2010s	0	1	0	171	1	9.40959e-08
AK	Mobile Home	Non-Ducted Heating	Wood	<1940	0	1	0	171	0	3.61445e-08
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Electricity	1940s	0	0	1	0	0	0
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Electricity	1950s	0	0	1	0	0	0
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Electricity	1960s	0	0	1	0	0	0
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Electricity	1970s	0	0	1	0	0	0
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Electricity	1980s	0	0	1	0	0	0
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Electricity	1990s	0	0	1	0	0	0
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Electricity	2000s	0	0	1	0	0	0
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Electricity	2010s	0	0	1	0	0	0
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Electricity	<1940	0	0	1	0	0	0
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Fuel Oil	1940s	0.157143	0.842857	0	70	0	1.12417e-07
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Fuel Oil	1950s	0.157143	0.842857	0	70	1.8	7.00477e-07
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Fuel Oil	1960s	0.157143	0.842857	0	70	1.8	3.51547e-07
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Fuel Oil	1970s	0.0909091	0.909091	0	11	3.3	9.88786e-07
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Fuel Oil	1980s	0.0526316	0.947368	0	19	5.7	1.40611e-06
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Fuel Oil	1990s	0.157143	0.842857	0	70	1.5	6.31522e-07
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Fuel Oil	2000s	0.157143	0.842857	0	70	0.3	4.97897e-07
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Fuel Oil	2010s	0.157143	0.842857	0	70	2.4	2.09314e-07
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Fuel Oil	<1940	0.2	0.8	0	10	3	1.78998e-07
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Natural Gas	1940s	0.139535	0.860465	0	43	0	1.75842e-09
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Natural Gas	1950s	0.139535	0.860465	0	43	0.3	1.0528e-07
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Natural Gas	1960s	0.139535	0.860465	0	43	2.1	5.05334e-07
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Natural Gas	1970s	0.166667	0.833333	0	18	5.4	1.7018e-06
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Natural Gas	1980s	0.181818	0.818182	0	11	3.3	1.50451e-06
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Natural Gas	1990s	0.139535	0.860465	0	43	0	8.29786e-08
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Natural Gas	2000s	0.139535	0.860465	0	43	0	1.34818e-07
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Natural Gas	2010s	0.139535	0.860465	0	43	1.2	9.34942e-08
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Natural Gas	<1940	0.139535	0.860465	0	43	0	2.10452e-08
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	None	1940s	0	0	1	37	11.1	3.33794e-06
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	None	1950s	0	0	1	119	35.7	1.48691e-05
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	None	1960s	0	0	1	236	70.8	1.98753e-05
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	None	1970s	0	0	1	619	185.7	6.32645e-05
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	None	1980s	0	0	1	488	146.4	6.20322e-05
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	None	1990s	0	0	1	116	34.8	2.34131e-05
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	None	2000s	0	0	1	121	36.3	2.89384e-05
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	None	2010s	0	0	1	448	134.4	1.20751e-05
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	None	<1940	0	0	1	115	34.5	4.77718e-06
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Other Fuel	1940s	0	1	0	1	0	2.28392e-09
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Other Fuel	1950s	0	1	0	1	0	9.37931e-09
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Other Fuel	1960s	0	1	0	1	0	1.32741e-08
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Other Fuel	1970s	0	1	0	1	0.3	2.24738e-07
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Other Fuel	1980s	0	1	0	1	0	1.84999e-08
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Other Fuel	1990s	0	1	0	1	0	2.25911e-08
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Other Fuel	2000s	0	1	0	1	0	3.85507e-08
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Other Fuel	2010s	0	1	0	1	0	9.31174e-09
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Other Fuel	<1940	0	1	0	1	0	6.09651e-09
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Propane	1940s	0	1	0	12	0	1.43896e-08
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Propane	1950s	0	1	0	12	0.3	2.04923e-08
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Propane	1960s	0	1	0	12	0	1.81946e-08
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Propane	1970s	0	1	0	12	0.9	1.30517e-07
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Propane	1980s	0	1	0	12	0.6	1.2081e-07
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Propane	1990s	0	1	0	12	0.6	1.46236e-07
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Propane	2000s	0	1	0	12	0.3	2.29383e-07
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Propane	2010s	0	1	0	12	0.3	1.8814e-08
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Propane	<1940	0	1	0	12	0.3	2.85751e-08
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Wood	1940s	0	1	0	142	0	2.27843e-07
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Wood	1950s	0	1	0	142	0.9	6.73364e-07
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Wood	1960s	0	1	0	22	6.6	1.26776e-06
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Wood	1970s	0	1	0	50	15	4.1811e-06
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Wood	1980s	0	1	0	28	8.4	4.05443e-06
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Wood	1990s	0	1	0	142	2.4	1.47854e-06
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Wood	2000s	0	1	0	142	0.3	8.98344e-07
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Wood	2010s	0	1	0	10	3	5.28358e-07
AK	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Wood	<1940	0	1	0	142	1.2	3.48477e-07
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Electricity	1940s	0	0	1	0	0	0
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Electricity	1950s	0	0	1	0	0	0
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Electricity	1960s	0	0	1	0	0	0
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Electricity	1970s	0	0	1	0	0	0
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Electricity	1980s	0	0	1	0	0	0
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Electricity	1990s	0	0	1	0	0	0
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Electricity	2000s	0	0	1	0	0	0
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Electricity	2010s	0	0	1	0	0	0
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Electricity	<1940	0	0	1	0	0	0
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Fuel Oil	1940s	0.157143	0.842857	0	70	0	9.65601e-08
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Fuel Oil	1950s	0.157143	0.842857	0	70	4.2	5.95375e-07
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Fuel Oil	1960s	0.157143	0.842857	0	70	4.2	4.59484e-07
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Fuel Oil	1970s	0.0909091	0.909091	0	11	7.7	1.02198e-06
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Fuel Oil	1980s	0.0526316	0.947368	0	19	13.3	1.36105e-06
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Fuel Oil	1990s	0.157143	0.842857	0	70	3.5	4.6729e-07
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Fuel Oil	2000s	0.157143	0.842857	0	70	0.7	2.50799e-07
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Fuel Oil	2010s	0.157143	0.842857	0	70	5.6	1.58679e-07
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Fuel Oil	<1940	0.2	0.8	0	10	7	1.49282e-07
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Natural Gas	1940s	0.139535	0.860465	0	43	0	7.9958e-09
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Natural Gas	1950s	0.139535	0.860465	0	43	0.7	6.55738e-08
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Natural Gas	1960s	0.139535	0.860465	0	43	4.9	5.84142e-07
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Natural Gas	1970s	0.166667	0.833333	0	18	12.6	1.63563e-06
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Natural Gas	1980s	0.181818	0.818182	0	11	7.7	1.58807e-06
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Natural Gas	1990s	0.139535	0.860465	0	43	0	5.83225e-08
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Natural Gas	2000s	0.139535	0.860465	0	43	0	4.99159e-08
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Natural Gas	2010s	0.139535	0.860465	0	43	2.8	5.52963e-08
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Natural Gas	<1940	0.139535	0.860465	0	43	0	8.44836e-09
AK	Multi-Family with 5+ Units	Non-Ducted Heating	None	1940s	0	0	1	37	25.9	3.76841e-06
AK	Multi-Family with 5+ Units	Non-Ducted Heating	None	1950s	0	0	1	119	83.3	1.02511e-05
AK	Multi-Family with 5+ Units	Non-Ducted Heating	None	1960s	0	0	1	236	165.2	2.38539e-05
AK	Multi-Family with 5+ Units	Non-Ducted Heating	None	1970s	0	0	1	619	433.3	6.57575e-05
AK	Multi-Family with 5+ Units	Non-Ducted Heating	None	1980s	0	0	1	488	341.6	6.37348e-05
AK	Multi-Family with 5+ Units	Non-Ducted Heating	None	1990s	0	0	1	116	81.2	2.36471e-05
AK	Multi-Family with 5+ Units	Non-Ducted Heating	None	2000s	0	0	1	121	84.7	1.53821e-05
AK	Multi-Family with 5+ Units	Non-Ducted Heating	None	2010s	0	0	1	448	313.6	8.4795e-06
AK	Multi-Family with 5+ Units	Non-Ducted Heating	None	<1940	0	0	1	115	80.5	3.25077e-06
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Other Fuel	1940s	0	1	0	1	0	3.10532e-09
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Other Fuel	1950s	0	1	0	1	0	8.92044e-09
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Other Fuel	1960s	0	1	0	1	0	1.72448e-08
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Other Fuel	1970s	0	1	0	1	0.7	1.91083e-07
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Other Fuel	1980s	0	1	0	1	0	2.12926e-08
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Other Fuel	1990s	0	1	0	1	0	1.54698e-08
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Other Fuel	2000s	0	1	0	1	0	1.47127e-08
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Other Fuel	2010s	0	1	0	1	0	7.15384e-09
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Other Fuel	<1940	0	1	0	1	0	3.98362e-09
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Propane	1940s	0	1	0	12	0	1.34466e-08
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Propane	1950s	0	1	0	12	0.7	1.61335e-08
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Propane	1960s	0	1	0	12	0	1.91051e-08
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Propane	1970s	0	1	0	12	2.1	1.44215e-07
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Propane	1980s	0	1	0	12	1.4	1.26866e-07
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Propane	1990s	0	1	0	12	1.4	1.01471e-07
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Propane	2000s	0	1	0	12	0.7	9.53584e-08
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Propane	2010s	0	1	0	12	0.7	7.58737e-09
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Propane	<1940	0	1	0	12	0.7	2.33691e-08
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Wood	1940s	0	1	0	142	0	1.76889e-07
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Wood	1950s	0	1	0	142	2.1	4.93614e-07
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Wood	1960s	0	1	0	22	15.4	1.55175e-06
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Wood	1970s	0	1	0	50	35	4.4925e-06
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Wood	1980s	0	1	0	28	19.6	3.83764e-06
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Wood	1990s	0	1	0	142	5.6	1.36633e-06
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Wood	2000s	0	1	0	142	0.7	5.04609e-07
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Wood	2010s	0	1	0	10	7	4.19421e-07
AK	Multi-Family with 5+ Units	Non-Ducted Heating	Wood	<1940	0	1	0	142	2.8	2.81081e-07
AK	Single-Family Attached	Non-Ducted Heating	Electricity	1940s	0	0	1	0	0	0
AK	Single-Family Attached	Non-Ducted Heating	Electricity	1950s	0	0	1	0	0	0
AK	Single-Family Attached	Non-Ducted Heating	Electricity	1960s	0	0	1	0	0	0
AK	Single-Family Attached	Non-Ducted Heating	Electricity	1970s	0	0	1	0	0	0
AK	Single-Family Attached	Non-Ducted Heating	Electricity	1980s	0	0	1	0	0	0
AK	Single-Family Attached	Non-Ducted Heating	Electricity	1990s	0	0	1	0	0	0
AK	Single-Family Attached	Non-Ducted Heating	Electricity	2000s	0	0	1	0	0	0
AK	Single-Family Attached	Non-Ducted Heating	Electricity	2010s	0	0	1	0	0	0
AK	Single-Family Attached	Non-Ducted Heating	Electricity	<1940	0	0	1	0	0	0
AK	Single-Family Attached	Non-Ducted Heating	Fuel Oil	1940s	0.0191083	0.980892	0	157	2	2.92066e-08
AK	Single-Family Attached	Non-Ducted Heating	Fuel Oil	1950s	0.0191083	0.980892	0	157	3	6.23085e-08
AK	Single-Family Attached	Non-Ducted Heating	Fuel Oil	1960s	0.0191083	0.980892	0	157	5	1.73297e-07
AK	Single-Family Attached	Non-Ducted Heating	Fuel Oil	1970s	0.0769231	0.923077	0	13	13	2.20044e-07
AK	Single-Family Attached	Non-Ducted Heating	Fuel Oil	1980s	0.00917431	0.990826	0	109	109	1.49144e-06
AK	Single-Family Attached	Non-Ducted Heating	Fuel Oil	1990s	0.0191083	0.980892	0	157	7	3.05969e-07
AK	Single-Family Attached	Non-Ducted Heating	Fuel Oil	2000s	0.0191083	0.980892	0	157	6	3.08671e-07
AK	Single-Family Attached	Non-Ducted Heating	Fuel Oil	2010s	0.0191083	0.980892	0	157	3	9.25189e-08
AK	Single-Family Attached	Non-Ducted Heating	Fuel Oil	<1940	0.0191083	0.980892	0	157	3	1.62807e-08
AK	Single-Family Attached	Non-Ducted Heating	Natural Gas	1940s	0.506024	0.493976	0	249	1	0
AK	Single-Family Attached	Non-Ducted Heating	Natural Gas	1950s	0.506024	0.493976	0	249	1	3.39337e-08
AK	Single-Family Attached	Non-Ducted Heating	Natural Gas	1960s	0.506024	0.493976	0	249	4	5.92157e-08
AK	Single-Family Attached	Non-Ducted Heating	Natural Gas	1970s	0.388889	0.611111	0	90	90	9.22752e-07
AK	Single-Family Attached	Non-Ducted Heating	Natural Gas	1980s	0.561151	0.438849	0	139	139	1.07509e-06
AK	Single-Family Attached	Non-Ducted Heating	Natural Gas	1990s	0.506024	0.493976	0	249	7	2.24894e-07
AK	Single-Family Attached	Non-Ducted Heating	Natural Gas	2000s	0.506024	0.493976	0	249	1	2.87163e-08
AK	Single-Family Attached	Non-Ducted Heating	Natural Gas	2010s	0.506024	0.493976	0	249	0	1.48261e-10
AK	Single-Family Attached	Non-Ducted Heating	Natural Gas	<1940	0.506024	0.493976	0	249	6	1.694e-08
AK	Single-Family Attached	Non-Ducted Heating	None	1940s	0	0	1	26	26	4.08658e-07
AK	Single-Family Attached	Non-Ducted Heating	None	1950s	0	0	1	95	95	2.67364e-06
AK	Single-Family Attached	Non-Ducted Heating	None	1960s	0	0	1	201	201	5.06166e-06
AK	Single-Family Attached	Non-Ducted Heating	None	1970s	0	0	1	1165	1165	1.79048e-05
AK	Single-Family Attached	Non-Ducted Heating	None	1980s	0	0	1	1553	1553	3.27393e-05
AK	Single-Family Attached	Non-Ducted Heating	None	1990s	0	0	1	400	400	1.56355e-05
AK	Single-Family Attached	Non-Ducted Heating	None	2000s	0	0	1	285	285	2.03821e-05
AK	Single-Family Attached	Non-Ducted Heating	None	2010s	0	0	1	618	618	3.94389e-06
AK	Single-Family Attached	Non-Ducted Heating	None	<1940	0	0	1	94	94	4.69108e-07
AK	Single-Family Attached	Non-Ducted Heating	Other Fuel	1940s	0	1	0	0	0	5.99807e-10
AK	Single-Family Attached	Non-Ducted Heating	Other Fuel	1950s	0	1	0	0	0	1.52403e-09
AK	Single-Family Attached	Non-Ducted Heating	Other Fuel	1960s	0	1	0	0	0	3.27853e-09
AK	Single-Family Attached	Non-Ducted Heating	Other Fuel	1970s	0	1	0	0	0	4.62849e-09
AK	Single-Family Attached	Non-Ducted Heating	Other Fuel	1980s	0	1	0	0	0	2.21333e-08
AK	Single-Family Attached	Non-Ducted Heating	Other Fuel	1990s	0	1	0	0	0	6.23524e-09
AK	Single-Family Attached	Non-Ducted Heating	Other Fuel	2000s	0	1	0	0	0	9.24987e-09
AK	Single-Family Attached	Non-Ducted Heating	Other Fuel	2010s	0	1	0	0	0	3.94515e-09
AK	Single-Family Attached	Non-Ducted Heating	Other Fuel	<1940	0	1	0	0	0	6.1188e-11
